timestamp,open,high,low,close,volume
1726412400000,2411.79000000,2415.40000000,2407.60000000,2408.00000000,1097.52940000,1726413299999,2646412.43931000,12539,466.95430000,1126237.93924500,0
1726413300000,2408.01000000,2409.47000000,2406.19000000,2408.79000000,1069.89710000,1726414199999,2576253.91191500,12202,487.86650000,1174743.98326300,0
1726414200000,2408.79000000,2412.16000000,2407.00000000,2412.01000000,904.03130000,1726415099999,2177986.24256200,9091,532.72250000,1283562.89081800,0
1726415100000,2412.00000000,2412.48000000,2408.71000000,2408.71000000,1005.54180000,1726415999999,2423886.09707300,10566,362.60320000,874072.78229000,0
1726416000000,2408.72000000,2409.12000000,2399.60000000,2400.60000000,1418.82560000,1726416899999,3411849.10864400,10086,455.76560000,1095916.28135800,0
1726416900000,2400.60000000,2402.19000000,2392.69000000,2395.64000000,2977.43640000,1726417799999,7135057.32156500,17505,1235.19570000,2960307.29766900,0
1726417800000,2395.64000000,2399.72000000,2393.26000000,2393.26000000,900.34450000,1726418699999,2157912.47096300,10504,444.49160000,1065360.26187200,0
1726418700000,2393.27000000,2395.17000000,2387.15000000,2388.01000000,2252.90760000,1726419599999,5385527.27683900,16786,852.70250000,2038742.63178600,0
1726419600000,2388.00000000,2392.40000000,2380.14000000,2383.02000000,3435.20950000,1726420499999,8194510.84343900,23578,1625.39560000,3877401.78423200,0
1726420500000,2383.02000000,2384.98000000,2379.00000000,2382.79000000,2860.19480000,1726421399999,6811697.39144000,23167,1366.74260000,3255274.77302200,0
1726421400000,2382.79000000,2382.79000000,2376.00000000,2379.35000000,2536.33120000,1726422299999,6032571.69062600,18300,1382.18620000,3287507.21182100,0
1726422300000,2379.35000000,2385.77000000,2377.51000000,2383.36000000,1624.61010000,1726423199999,3869595.96429400,9887,1071.23520000,2551590.95866500,0
1726423200000,2383.35000000,2385.77000000,2379.68000000,2379.98000000,1413.54520000,1726424099999,3367703.18985700,9205,838.80360000,1998353.27426600,0
