Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2024-09-18 00:00:00,2341.79,2343.28,2309.69,2321.14,47604.6788,2024-09-18 05:59:59.999,110767735.956265,393016,22586.59050000,52564660.90325100,0
2024-09-18 06:00:00,2321.13,2335.0,2277.34,2300.59,54003.1504,2024-09-18 11:59:59.999,124690384.90963,562436,26419.14740000,61005386.30965600,0
2024-09-18 12:00:00,2300.6,2318.4,2288.0,2309.21,59137.8462,2024-09-18 17:59:59.999,136109548.064693,879811,28087.83020000,64662282.37936500,0
2024-09-18 18:00:00,2309.21,2376.14,2290.0,2374.75,132171.9254,2024-09-18 23:59:59.999,308289082.240465,720376,67073.67200000,156509064.43427700,0
2024-09-19 00:00:00,2374.74,2422.79,2372.6,2411.8,94573.1451,2024-09-19 05:59:59.999,226602291.467598,422443,51118.22690000,122505870.71455800,0
2024-09-19 06:00:00,2411.79,2442.6,2404.5,2435.35,74054.9895,2024-09-19 11:59:59.999,179883412.641419,504148,38399.76170000,93277189.69723100,0
2024-09-19 12:00:00,2435.34,2483.66,2420.48,2475.61,102492.2708,2024-09-19 17:59:59.999,250915374.607765,1287875,54992.91540000,134637962.34552900,0
2024-09-19 18:00:00,2475.61,2494.95,2452.26,2465.21,55625.6266,2024-09-19 23:59:59.999,137419602.278272,647630,26597.57070000,65711345.24670900,0
2024-09-20 00:00:00,2465.21,2557.79,2437.31,2544.0,108030.7114,2024-09-20 05:59:59.999,270919443.59306,948303,58229.55290000,146105732.49474400,0
2024-09-20 06:00:00,2544.0,2571.93,2537.55,2544.96,88020.5855,2024-09-20 11:59:59.999,224720989.483787,733300,41431.11540000,105791039.93867000,0
2024-09-20 12:00:00,2544.95,2570.0,2516.2,2537.0,105660.306,2024-09-20 17:59:59.999,269008261.415429,1172527,54049.45810000,137661238.50067600,0
2024-09-20 18:00:00,2537.0,2562.4,2525.36,2561.4,39042.9883,2024-09-20 23:59:59.999,99367913.623287,387119,19391.58680000,49363096.82920400,0
2024-09-21 00:00:00,2561.4,2587.4,2528.97,2544.53,55896.8484,2024-09-21 05:59:59.999,142889706.372546,489120,27698.16700000,70803942.45697300,0
2024-09-21 06:00:00,2544.53,2558.99,2542.99,2556.5,25620.7129,2024-09-21 11:59:59.999,65366782.804375,211716,12024.79980000,30680794.30890500,0
2024-09-21 12:00:00,2556.49,2576.47,2550.44,2570.08,36606.9903,2024-09-21 17:59:59.999,93851303.885182,370323,18348.73130000,47042540.81046300,0
2024-09-21 18:00:00,2570.08,2623.34,2560.0,2612.4,36633.3257,2024-09-21 23:59:59.999,94845677.455528,354619,20892.37230000,54111288.46831100,0
2024-09-22 00:00:00,2612.4,2632.57,2579.31,2582.06,56445.5306,2024-09-22 05:59:59.999,147080200.203114,544313,27989.90920000,72959159.22332500,0
2024-09-22 06:00:00,2582.05,2595.76,2569.61,2580.59,39822.1365,2024-09-22 11:59:59.999,102855868.280097,351538,17646.40250000,45582806.72960600,0
2024-09-22 12:00:00,2580.59,2591.69,2552.49,2585.39,60235.8397,2024-09-22 17:59:59.999,154866438.295457,518298,24566.49210000,63169222.83230900,0
2024-09-22 18:00:00,2585.39,2594.0,2524.58,2581.0,57762.8189,2024-09-22 23:59:59.999,148257342.774731,653662,27634.24740000,70925794.78813800,0
2024-09-23 00:00:00,2580.99,2687.24,2539.49,2657.4,122565.5098,2024-09-23 05:59:59.999,322939720.180898,1215043,61110.45310000,160952430.11691600,0
