Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2024-09-18 00:00:00,63.76,64.35,63.31,64.12,65550.091,2024-09-18 07:59:59.999,4187161.77121,35896,32713.82400000,2090509.52299000,0
2024-09-18 08:00:00,64.12,64.12,62.39,62.66,104087.903,2024-09-18 15:59:59.999,6585918.14887,54309,54320.81700000,3436590.70147000,0
2024-09-18 16:00:00,62.66,64.86,62.43,64.84,133351.053,2024-09-18 23:59:59.999,8529942.33029,71110,69549.50400000,4447212.91175000,0
2024-09-19 00:00:00,64.84,65.48,64.69,65.27,96811.733,2024-09-19 07:59:59.999,6293403.115,40655,51331.22400000,3336863.74670000,0
2024-09-19 08:00:00,65.27,65.93,64.86,65.35,149517.097,2024-09-19 15:59:59.999,9770428.59707,59502,80603.99000000,5266801.18536000,0
2024-09-19 16:00:00,65.35,66.06,65.23,65.4,98829.601,2024-09-19 23:59:59.999,6489528.09861,60951,50823.27600000,3338061.69317000,0
2024-09-20 00:00:00,65.39,66.45,64.85,66.23,125000.492,2024-09-20 07:59:59.999,8218659.57987,67183,63093.79800000,4148444.25573000,0
2024-09-20 08:00:00,66.24,66.36,64.61,64.97,125379.009,2024-09-20 15:59:59.999,8226714.73075,86347,58433.88000000,3833652.09281000,0
2024-09-20 16:00:00,64.97,65.83,64.33,65.33,108579.613,2024-09-20 23:59:59.999,7065130.89489,62354,64748.90400000,4214302.59721000,0
2024-09-21 00:00:00,65.33,65.78,64.82,65.72,56164.407,2024-09-21 07:59:59.999,3667045.42553,37049,29612.40800000,1934138.50077000,0
2024-09-21 08:00:00,65.72,66.72,65.46,66.65,80268.048,2024-09-21 15:59:59.999,5302600.82476,46186,40973.57600000,2707143.98236000,0
2024-09-21 16:00:00,66.66,67.15,66.37,66.84,86381.206,2024-09-21 23:59:59.999,5763653.39478,58274,44371.24900000,2961154.83807000,0
2024-09-22 00:00:00,66.85,67.55,66.54,67.17,78524.757,2024-09-22 07:59:59.999,5266954.68434,58567,41911.42800000,2811435.49284000,0
2024-09-22 08:00:00,67.17,67.56,66.62,66.86,90993.451,2024-09-22 15:59:59.999,6109283.6008,63220,47309.28200000,3176971.44088000,0
2024-09-22 16:00:00,66.86,68.82,66.46,68.68,136795.646,2024-09-22 23:59:59.999,9260987.23097,80627,73519.57500000,4977217.91098000,0
2024-09-23 00:00:00,68.69,69.35,67.28,67.68,117963.192,2024-09-23 07:59:59.999,8074209.88157,57161,57151.85900000,3912210.04773000,0
2024-09-23 08:00:00,67.69,67.97,66.73,67.81,118808.844,2024-09-23 15:59:59.999,7998645.82509,65120,54466.14000000,3667627.76940000,0
2024-09-23 16:00:00,67.81,68.03,66.63,66.96,75167.177,2024-09-23 23:59:59.999,5058007.48435,42316,39317.15500000,2645258.24540000,0
2024-09-24 00:00:00,66.95,67.17,66.16,66.74,83393.825,2024-09-24 07:59:59.999,5549448.3225,45634,39226.95700000,2610690.22436000,0
2024-09-24 08:00:00,66.75,67.13,65.66,65.76,133519.794,2024-09-24 15:59:59.999,8886752.97036,61605,64457.15000000,4289779.59306000,0
2024-09-24 16:00:00,65.75,67.0,65.75,66.7,94137.145,2024-09-24 23:59:59.999,6252370.47933,53302,49733.90100000,3303462.95660000,0
2024-09-25 00:00:00,66.71,67.21,65.91,66.25,77327.705,2024-09-25 07:59:59.999,5152650.14955,39071,37436.62600000,2494979.23019000,0
2024-09-25 08:00:00,66.25,67.85,66.13,67.36,89400.481,2024-09-25 15:59:59.999,5967312.68976,57463,46156.89900000,3080024.18321000,0
2024-09-25 16:00:00,67.35,67.84,66.41,66.55,84641.94,2024-09-25 23:59:59.999,5686243.21097,56210,40837.76800000,2744268.75853000,0
2024-09-26 00:00:00,66.55,67.72,65.63,67.52,70283.565,2024-09-26 07:59:59.999,4689411.03177,43764,35666.77700000,2381379.22864000,0
2024-09-26 08:00:00,67.52,68.31,67.17,68.22,124580.957,2024-09-26 15:59:59.999,8422552.36824,64391,64771.79400000,4379549.56354000,0
2024-09-26 16:00:00,68.22,68.58,67.54,68.54,98584.258,2024-09-26 23:59:59.999,6714708.82611,59325,49076.85100000,3342996.87835000,0
2024-09-27 00:00:00,68.54,69.71,68.28,68.88,115077.248,2024-09-27 07:59:59.999,7943029.15363,62376,59466.62300000,4103490.76891000,0
2024-09-27 08:00:00,68.89,70.57,68.86,70.09,168179.907,2024-09-27 15:59:59.999,11739641.22032,102251,96913.30200000,6760137.77398000,0
2024-09-27 16:00:00,70.09,71.2,69.92,71.13,93881.578,2024-09-27 23:59:59.999,6616544.22706,56405,47366.70200000,3338817.84415000,0
2024-09-28 00:00:00,71.13,71.52,69.77,70.41,139369.042,2024-09-28 07:59:59.999,9863091.02272,57012,74665.97100000,5284755.09546000,0
2024-09-28 08:00:00,70.41,70.49,69.01,69.77,104528.141,2024-09-28 15:59:59.999,7286492.14863,68529,49352.08800000,3440426.77434000,0
2024-09-28 16:00:00,69.77,70.06,69.12,69.95,80306.948,2024-09-28 23:59:59.999,5599082.20175,46397,36789.98900000,2564638.08309000,0
2024-09-29 00:00:00,69.95,70.18,68.6,68.74,56933.395,2024-09-29 07:59:59.999,3945901.17268,39918,29834.61100000,2068505.40972000,0
2024-09-29 08:00:00,68.74,69.86,68.49,69.85,83394.466,2024-09-29 15:59:59.999,5763825.86595,59706,46791.41600000,3233907.02876000,0
2024-09-29 16:00:00,69.85,70.32,69.13,69.27,77603.687,2024-09-29 23:59:59.999,5419291.10731,55537,38894.22000000,2716524.47683000,0
