timestamp,open,high,low,close,volume
1726444800000,553.40000000,555.20000000,540.50000000,547.50000000,137302.90200000,1726487999999,75131682.16660000,276896,63989.07900000,35028155.61100000,0
1726488000000,547.40000000,549.10000000,527.00000000,533.70000000,130650.78800000,1726531199999,70140522.78760000,304693,58970.19600000,31656341.34290000,0
1726531200000,533.70000000,544.60000000,529.00000000,543.00000000,82786.32700000,1726574399999,44537158.55090000,169444,43296.14200000,23292626.32740000,0
1726574400000,543.00000000,552.70000000,539.60000000,546.20000000,112502.03300000,1726617599999,61549930.54210000,279843,55510.80600000,30377936.55900000,0
1726617600000,546.20000000,549.80000000,536.80000000,540.00000000,69097.60200000,1726660799999,37603095.39440000,176496,35190.20400000,19159104.20470000,0
1726660800000,540.00000000,559.70000000,536.90000000,559.50000000,132085.38300000,1726703999999,72220440.55150000,333912,68934.47300000,37719793.59550000,0
1726704000000,559.50000000,562.60000000,553.00000000,558.60000000,128657.02300000,1726747199999,71839421.27700000,245963,69131.17300000,38605244.61260000,0
1726747200000,558.60000000,572.20000000,558.40000000,567.00000000,179770.71900000,1726790399999,101716205.13950000,312526,90007.11700000,50919967.04200000,0
1726790400000,566.90000000,577.10000000,555.00000000,569.90000000,165679.68200000,1726833599999,94347775.10610000,321551,84523.75000000,48157567.95640000,0
1726833600000,570.00000000,573.70000000,564.20000000,569.00000000,91398.02700000,1726876799999,51951485.18990000,247260,44043.24400000,25033354.87230000,0
1726876800000,569.10000000,587.60000000,566.40000000,580.30000000,139792.61700000,1726919999999,80816316.87620000,253860,78366.81500000,45271585.56720000,0
1726920000000,580.20000000,590.00000000,579.60000000,588.60000000,68959.61300000,1726963199999,40327713.10880000,145672,39021.07800000,22823515.93200000,0
1726963200000,588.70000000,589.70000000,580.00000000,581.40000000,78922.60400000,1727006399999,46055289.14530000,180023,39277.60500000,22923262.55750000,0
1727006400000,581.50000000,594.60000000,576.40000000,588.70000000,124056.18700000,1727049599999,72472434.33710000,238208,66883.76300000,39094254.01460000,0
1727049600000,588.70000000,599.50000000,583.40000000,592.40000000,147183.58000000,1727092799999,87325758.07570000,297163,79749.68000000,47320464.84980000,0
1727092800000,592.40000000,616.00000000,591.40000000,604.50000000,228826.62700000,1727135999999,138513159.11050000,361865,128128.86600000,77542315.90790000,0
1727136000000,604.50000000,609.50000000,600.20000000,603.80000000,119098.08200000,1727179199999,71884251.45830000,299025,55214.00400000,33336492.39930000,0
