Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2024-09-18,0.3337,0.3443,0.3272,0.3441,70247471.4,2024-09-18 23:59:59.999,23468594.36136,136571,35581883.80000000,11890086.42745000,0
2024-09-19,0.3442,0.3564,0.3442,0.351,88788525.3,2024-09-19 23:59:59.999,31095073.69584,119369,44421812.70000000,15558251.33437000,0
2024-09-20,0.351,0.3613,0.3488,0.3522,63999487.4,2024-09-20 23:59:59.999,22773273.44332,119741,30532011.60000000,10872167.03777000,0
2024-09-21,0.3522,0.36,0.3505,0.3584,40999174.4,2024-09-21 23:59:59.999,14571366.98161,81158,20758021.40000000,7378906.53379000,0
2024-09-22,0.3584,0.3594,0.3427,0.3517,53113544.0,2024-09-22 23:59:59.999,18648055.27942,116448,24858484.80000000,8729201.12544000,0
2024-09-23,0.3516,0.3658,0.3453,0.3637,80568015.7,2024-09-23 23:59:59.999,28798880.72153,141180,40209564.70000000,14384132.16489000,0
2024-09-24,0.3636,0.3916,0.3584,0.3878,111968849.8,2024-09-24 23:59:59.999,41883298.55876,216772,55011582.40000000,20583507.39602000,0
2024-09-25,0.3878,0.394,0.3788,0.3809,80684494.9,2024-09-25 23:59:59.999,31049646.40542,154577,39623185.20000000,15245116.40391000,0
2024-09-26,0.3809,0.404,0.3779,0.4014,95788917.1,2024-09-26 23:59:59.999,37848155.72926,195367,49746655.00000000,19664508.47407000,0
2024-09-27,0.4015,0.4158,0.3993,0.4017,86996776.4,2024-09-27 23:59:59.999,35328672.38515,202415,42047927.30000000,17081138.78807000,0
2024-09-28,0.4017,0.4059,0.3922,0.4006,55901976.6,2024-09-28 23:59:59.999,22364857.09757,144626,24792456.50000000,9924295.55527000,0
2024-09-29,0.4006,0.4042,0.3926,0.3975,42444987.1,2024-09-29 23:59:59.999,16912239.39035,121948,20254750.50000000,8075092.78718000,0
2024-09-30,0.3976,0.3977,0.3707,0.3733,80942545.4,2024-09-30 23:59:59.999,31118145.05097,194146,38172376.10000000,14677387.23050000,0
2024-10-01,0.3733,0.386,0.3424,0.352,137861330.3,2024-10-01 23:59:59.999,50119679.14483,285437,68556338.20000000,24946125.58560000,0
2024-10-02,0.352,0.363,0.3355,0.3432,107703672.0,2024-10-02 23:59:59.999,37630588.0905,230571,49968399.80000000,17483002.79988000,0
2024-10-03,0.3432,0.3496,0.3318,0.3453,79813638.7,2024-10-03 23:59:59.999,27184787.35797,185934,40858981.90000000,13916052.07865000,0
2024-10-04,0.3452,0.3561,0.3429,0.3517,61770930.4,2024-10-04 23:59:59.999,21665466.49471,141674,26861612.00000000,9418456.01415000,0
2024-10-05,0.3517,0.3558,0.3454,0.351,39356208.5,2024-10-05 23:59:59.999,13835732.6224,97550,18428030.60000000,6478043.32055000,0
2024-10-06,0.351,0.3585,0.3479,0.3575,37440683.0,2024-10-06 23:59:59.999,13194400.03006,88118,17964569.60000000,6332593.04739000,0
2024-10-07,0.3574,0.3685,0.3502,0.3512,75937962.2,2024-10-07 23:59:59.999,27267471.37073,160841,37777800.00000000,13552480.35022000,0
2024-10-08,0.3512,0.357,0.3408,0.3448,54948911.4,2024-10-08 23:59:59.999,19179500.95234,105466,27275786.70000000,9512683.42366000,0
2024-10-09,0.3447,0.348,0.3338,0.3396,69541560.1,2024-10-09 23:59:59.999,23713824.97256,110712,35205910.70000000,12007820.70338000,0
2024-10-10,0.3395,0.3418,0.3315,0.3396,51099496.5,2024-10-10 23:59:59.999,17220252.45534,95982,24005386.50000000,8091197.97112000,0
2024-10-11,0.3396,0.355,0.3382,0.3517,49113139.9,2024-10-11 23:59:59.999,17000480.45195,89287,24285972.70000000,8406597.25086000,0
2024-10-12,0.3517,0.3568,0.3509,0.3532,33454950.9,2024-10-12 23:59:59.999,11833834.80273,71587,16644939.50000000,5888190.58134000,0
2024-10-13,0.3532,0.3596,0.3443,0.3486,50520578.7,2024-10-13 23:59:59.999,17755450.82405,98538,25230744.30000000,8864557.65962000,0
2024-10-14,0.3485,0.3656,0.3422,0.3643,90929339.3,2024-10-14 23:59:59.999,32476509.76385,151853,46318302.80000000,16534733.55595000,0
2024-10-15,0.3644,0.3711,0.3475,0.3591,133653350.7,2024-10-15 23:59:59.999,48007256.90598,198732,64757369.70000000,23272822.42121000,0
2024-10-16,0.3592,0.3611,0.3509,0.3521,72607298.7,2024-10-16 23:59:59.999,25829124.39564,91293,37202832.50000000,13231699.27698000,0
2024-10-17,0.3522,0.3551,0.3423,0.3461,89775284.4,2024-10-17 23:59:59.999,31247872.62782,75268,46693026.70000000,16246878.56695000,0
