timestamp,price
2024-09-14 17:14:23.409,59910.77636141386
2024-09-14 18:09:08.526,59841.35086761201
2024-09-14 19:17:49.291,59780.44873391363
2024-09-14 20:04:00.302,59823.33175552341
2024-09-14 21:15:29.737,59975.26978669294
2024-09-14 22:03:18.412,60064.75264543763
2024-09-14 23:14:59.906,60064.432134572024
2024-09-15 00:01:49.855,60013.882041044
2024-09-15 01:13:27.988,60126.50434134393
2024-09-15 02:18:37.761,60169.79899717741
2024-09-15 03:13:53.203,60220.14355588191
2024-09-15 04:14:56.688,60209.40011532449
2024-09-15 05:17:14.781,60174.848181359004
2024-09-15 06:22:20.532,60152.179161967026
2024-09-15 07:22:56.679,60152.50056428418
2024-09-15 08:01:59.601,60204.4991581917
2024-09-15 09:18:37.629,60070.699708137254
2024-09-15 10:23:41.125,59980.01117210122
2024-09-15 11:01:14.828,59997.748304015346
2024-09-15 12:16:15.480,59972.170926690655
2024-09-15 13:05:36.730,60080.54021760577
2024-09-15 14:16:57.359,60020.80352274349
2024-09-15 15:24:54.489,60251.898335166276
2024-09-15 16:24:25.749,60241.044621817106
2024-09-15 17:15:49.458,59867.17271162391
2024-09-15 18:18:13.288,59817.63931653717
2024-09-15 19:06:43.254,60139.49558241954
2024-09-15 20:25:55.554,59934.89630185745
2024-09-15 21:09:47.921,59622.2393902769
2024-09-15 22:24:47.952,59418.21608572046
2024-09-15 23:22:03.408,58949.11369730079
2024-09-16 00:15:43.588,58962.86324377677
2024-09-16 01:11:39.651,58689.43905998534
2024-09-16 02:25:48.462,58442.9634176284
2024-09-16 03:26:41.959,58373.35584330864
2024-09-16 04:00:19.970,58579.58396190821
2024-09-16 05:03:29.466,58321.09535637939
2024-09-16 06:01:45.778,58602.93079593577
2024-09-16 07:04:32.052,58680.7927891159
2024-09-16 08:15:45.266,58929.764480198406
2024-09-16 09:11:46.676,58982.52543925611
2024-09-16 10:20:51.296,58610.714110205
2024-09-16 11:21:40.466,58800.54160959564
2024-09-16 12:15:48.316,58765.12817618118
2024-09-16 13:28:56.531,58499.64650639906
2024-09-16 14:21:27.555,58374.725818389015
2024-09-16 15:24:14.957,57912.77735736806
2024-09-16 16:13:21.957,57905.67320656069
2024-09-16 17:01:23.393,57860.077940136594
2024-09-16 18:04:37.581,58176.37890208296
2024-09-16 19:04:06.307,57863.95250925426
2024-09-16 20:06:55.189,57890.44885024387
2024-09-16 21:30:29.472,57884.533124725094
2024-09-16 22:24:44.764,57986.08347484864
2024-09-16 23:26:44.166,58236.257445578536
2024-09-17 00:26:23.218,58251.27267436425
2024-09-17 01:22:02.024,57767.78226883802
2024-09-17 02:20:38.398,57839.48097393634
2024-09-17 03:15:50.113,58098.16699183134
2024-09-17 04:12:14.393,58129.353688610405
2024-09-17 05:07:06.172,58264.61830815356
2024-09-17 06:08:43.996,58532.70872200161
2024-09-17 07:12:03.933,58569.71835994324
2024-09-17 08:18:18.919,58790.090047016616
2024-09-17 09:21:58.164,58722.162538473516
2024-09-17 10:28:12.059,59094.149237134654
2024-09-17 11:23:44.052,59055.53531671722
2024-09-17 12:13:52.489,59228.508480328026
2024-09-17 13:23:02.451,59284.755003367514
2024-09-17 14:07:57.073,59163.77955715653
2024-09-17 15:26:05.619,61231.62129710131
2024-09-17 16:07:29.396,61202.01968568921
2024-09-17 17:00:19.953,60970.25348144018
2024-09-17 18:08:03.383,60976.857374660656
2024-09-17 19:12:21.842,60563.415830997714
2024-09-17 20:18:19.992,59973.9506205091
2024-09-17 21:29:08.124,60375.03695473223
2024-09-17 22:28:22.530,60174.66622543997
2024-09-17 23:27:29.414,60155.64411695945
2024-09-18 00:22:26.634,60061.88485600524
2024-09-18 01:22:34.412,60163.834722174084
2024-09-18 02:03:03.472,60124.06622749374
2024-09-18 03:03:01.414,60367.12638253788
2024-09-18 04:12:38.090,60514.12318125176
2024-09-18 05:08:12.885,60355.3951320565
2024-09-18 06:16:10.567,60320.42252263266
2024-09-18 07:26:53.525,60342.12443291608
2024-09-18 08:13:57.996,60238.90248548927
2024-09-18 09:05:59.655,60194.655723707816
2024-09-18 10:12:16.099,59781.959515665185
2024-09-18 11:28:59.003,59982.66746095182
2024-09-18 12:02:28.020,59871.92952024553
2024-09-18 13:16:46.743,59865.634809302755
2024-09-18 14:14:03.117,59450.8514452217
2024-09-18 15:28:46.804,59511.02624805182
2024-09-18 16:21:07.770,59520.59594606601
2024-09-18 17:17:25.914,59602.29473219028
2024-09-18 18:11:54.527,60171.933857235636
2024-09-18 19:19:09.489,60678.62222921164
2024-09-18 20:03:29.462,60033.62696794817
2024-09-18 21:26:39.757,60334.71975583846
2024-09-18 22:30:17.981,60481.06798044665
2024-09-18 23:28:44.514,61165.471218697974
2024-09-19 00:02:41.765,61826.717613028115
2024-09-19 01:16:51.601,61852.93928771889
2024-09-19 02:21:34.748,61982.67165987673
2024-09-19 03:23:43.035,61995.878699547255
2024-09-19 04:08:26.360,62151.170540432715
2024-09-19 05:05:31.125,62112.07774058046
2024-09-19 06:18:29.603,61868.704910266235
2024-09-19 07:23:42.344,62070.28774196219
2024-09-19 08:17:36.477,62138.77892749226
2024-09-19 09:19:00.372,62142.55195399946
2024-09-19 10:23:37.263,62437.87543011053
2024-09-19 11:20:09.290,62435.71774305727
2024-09-19 12:07:29.469,62705.46504031729
2024-09-19 13:16:31.692,63214.12051670896
2024-09-19 14:17:21.189,63409.84242468018
2024-09-19 15:24:32.840,63060.55291609862
2024-09-19 16:01:55.551,63156.58167514334
2024-09-19 17:01:15.097,63691.94971858993
2024-09-19 18:27:32.120,63710.849971934
2024-09-19 19:27:13.911,63326.74969222064
2024-09-19 20:29:06.364,63209.279258654795
2024-09-19 21:21:18.845,63107.859689652665
2024-09-19 22:18:53.370,62816.818926782136
2024-09-19 23:28:20.896,63030.91416557856
2024-09-20 00:29:25.189,62859.881298503366
2024-09-20 01:26:04.942,62723.21042425194
2024-09-20 02:24:56.792,62940.13098404887
2024-09-20 03:13:10.353,63221.25952578169
2024-09-20 04:08:57.641,63938.06737730212
2024-09-20 05:15:41.927,63845.79784800136
2024-09-20 06:17:55.871,63663.26751820861
2024-09-20 07:04:12.893,63794.65043498434
2024-09-20 08:24:50.258,63445.26790940719
2024-09-20 09:23:42.183,63450.98627177792
2024-09-20 10:10:24.006,63535.939453794286
2024-09-20 11:12:56.049,63605.91777446032
2024-09-20 12:13:06.380,63560.955692456606
2024-09-20 13:20:08.273,62858.48915175016
2024-09-20 14:31:17.238,63176.27748140863
2024-09-20 15:36:06.643,63035.96190672631
2024-09-20 16:32:35.779,62963.619087084044
2024-09-20 17:20:19.139,62977.99362070827
2024-09-20 18:12:17.861,62340.31538268507
2024-09-20 19:14:30.216,62898.995521616875
2024-09-20 20:13:51.163,62741.96191420676
2024-09-20 21:23:56.556,63275.835641788275
2024-09-20 22:22:39.713,63218.74334629486
2024-09-20 23:07:58.779,63133.41577914984
2024-09-21 00:14:19.860,63112.814854791555
2024-09-21 01:27:17.941,63137.69335249423
2024-09-21 02:09:32.491,62927.858786150224
2024-09-21 03:26:24.452,62901.80988214561
2024-09-21 04:24:57.689,62903.375684484614
2024-09-21 05:09:47.759,62814.00849523848
2024-09-21 06:03:13.240,62913.746842802204
2024-09-21 07:06:33.571,63014.15616462684
2024-09-21 08:27:18.339,63062.570729513565
2024-09-21 09:08:55.813,63034.28908934001
2024-09-21 10:29:44.822,63016.36348613192
2024-09-21 11:26:21.017,63073.66137369207
2024-09-21 12:05:12.569,63095.753063338765
2024-09-21 13:01:22.535,63163.604253392645
2024-09-21 14:05:31.257,63180.17536879339
2024-09-21 15:31:16.786,63195.459726426394
2024-09-21 16:10:25.205,63211.867421926196
2024-09-21 17:18:36.027,63327.035565487575
2024-09-21 18:28:53.920,63281.38889027068
2024-09-21 19:05:27.905,63276.43505382544
2024-09-21 20:00:20.141,63195.69319932743
2024-09-21 21:22:42.641,63153.94261495951
2024-09-21 22:15:36.593,63135.94706839281
2024-09-21 23:03:08.495,63245.85509990384
2024-09-22 00:09:13.430,63404.0397412204
2024-09-22 01:12:28.381,63221.03626631864
2024-09-22 02:12:33.641,62994.183303289064
2024-09-22 03:20:31.663,63172.702042744386
2024-09-22 04:27:33.332,63128.63365328686
2024-09-22 05:00:52.689,63143.39093156379
2024-09-22 06:01:19.443,62950.492870246606
2024-09-22 07:01:02.642,62872.55269458728
2024-09-22 08:10:49.291,63029.7759254394
2024-09-22 09:14:41.333,62849.84372885954
2024-09-22 10:23:41.910,62720.62608203571
2024-09-22 11:08:53.665,62630.55580520489
2024-09-22 12:23:24.547,62884.44002271679
2024-09-22 13:09:57.629,62812.42354825584
2024-09-22 14:18:18.726,62700.898433980416
2024-09-22 15:14:59.305,62629.676874796736
2024-09-22 16:15:57.631,62591.27215225804
2024-09-22 17:05:32.046,62784.84428558446
