timestamp,price
2024-09-14 17:12:04.163,0.3540721548646823
2024-09-14 18:04:59.921,0.35381113392815267
2024-09-14 19:04:14.024,0.35389565526088473
2024-09-14 20:17:50.421,0.35278033428490735
2024-09-14 21:15:58.657,0.3529453765888119
2024-09-14 22:04:03.602,0.35341426256229924
2024-09-14 23:17:34.370,0.35419129415690703
2024-09-15 00:22:30.196,0.35339839689637675
2024-09-15 01:09:58.368,0.35438919280691505
2024-09-15 02:19:01.043,0.3544843431893978
2024-09-15 03:21:43.002,0.3560668110981482
2024-09-15 04:13:17.690,0.35457015593594765
2024-09-15 05:03:51.856,0.3528468583232388
2024-09-15 06:18:41.109,0.35285180964121804
2024-09-15 07:23:26.670,0.35350324224393775
2024-09-15 08:18:55.286,0.35497909913067927
2024-09-15 09:25:24.092,0.35342847314429693
2024-09-15 10:12:51.849,0.35203172243186004
2024-09-15 11:03:53.977,0.35114223292836655
2024-09-15 12:26:11.077,0.34801090699139575
2024-09-15 13:21:35.409,0.35005421666835856
2024-09-15 14:25:03.279,0.3467637377998432
2024-09-15 15:20:51.138,0.349292745172365
2024-09-15 16:22:27.129,0.3463847246947125
2024-09-15 17:16:48.000,0.3436642927760525
2024-09-15 18:16:49.292,0.34328180553941184
2024-09-15 19:02:36.874,0.3428204967335992
2024-09-15 20:25:49.243,0.3422565312888267
2024-09-15 21:08:13.034,0.33993408198889263
2024-09-15 22:20:38.713,0.3382542990296326
2024-09-15 23:11:40.169,0.3378817772894219
2024-09-16 00:01:18.240,0.33876222959128865
2024-09-16 01:04:18.118,0.33595698519179795
2024-09-16 02:26:04.095,0.33313169339322174
2024-09-16 03:19:52.704,0.33106434204928614
2024-09-16 04:21:38.367,0.33412014934849404
2024-09-16 05:19:35.310,0.3347352002420917
2024-09-16 06:20:53.339,0.3358363497054703
2024-09-16 07:19:57.520,0.33544049519205293
2024-09-16 08:26:56.689,0.3369352249671251
2024-09-16 09:00:30.435,0.3356397029727773
2024-09-16 10:19:26.340,0.33226943780717005
2024-09-16 11:13:27.362,0.33300555750988386
2024-09-16 12:24:01.086,0.3324695380268849
2024-09-16 13:25:18.655,0.33188519010812023
2024-09-16 14:27:12.634,0.3290716993879635
2024-09-16 15:27:22.834,0.3310702894429821
2024-09-16 16:10:24.169,0.3309304802647139
2024-09-16 17:28:36.652,0.328016611681041
2024-09-16 18:13:43.652,0.33003023371520174
2024-09-16 19:06:33.819,0.3293175736517833
2024-09-16 20:08:49.804,0.32935637535555773
2024-09-16 21:29:42.733,0.3279996341077671
2024-09-16 22:13:54.827,0.32842495569874636
2024-09-16 23:18:08.420,0.3283933767960278
2024-09-17 00:24:31.093,0.33005904406181036
2024-09-17 01:09:42.539,0.32936145083850527
2024-09-17 02:28:16.954,0.3307885452710515
2024-09-17 03:18:20.992,0.3315504210279275
2024-09-17 04:11:34.225,0.3322197155290109
2024-09-17 05:26:37.519,0.3336816018655303
2024-09-17 06:08:42.095,0.33435252643329255
2024-09-17 07:26:55.715,0.33312224312585265
2024-09-17 08:13:35.730,0.3339964428945058
2024-09-17 09:19:12.214,0.3338101750674291
2024-09-17 10:19:22.179,0.3337134099990185
2024-09-17 11:03:24.410,0.33405796393623155
2024-09-17 12:02:28.749,0.3312718311252368
2024-09-17 13:21:06.646,0.3324456913056395
2024-09-17 14:15:20.718,0.3338905054422006
2024-09-17 15:13:04.649,0.3393174067454084
2024-09-17 16:09:06.908,0.3410702303767469
2024-09-17 17:04:08.163,0.33637937044291544
2024-09-17 18:26:35.064,0.3365685336849515
2024-09-17 19:16:43.589,0.3347948053191616
2024-09-17 20:07:10.732,0.3332530422781434
2024-09-17 21:08:20.313,0.33435772971899425
2024-09-17 22:25:18.900,0.3333304099648965
2024-09-17 23:18:15.215,0.33377552077440675
2024-09-18 00:19:17.270,0.3331597670650491
2024-09-18 01:21:01.107,0.33307579496149964
2024-09-18 02:04:57.487,0.33333834042539495
2024-09-18 03:21:20.532,0.33822901462515326
2024-09-18 04:08:13.435,0.33693282790052825
2024-09-18 05:15:48.110,0.33477114205672936
2024-09-18 06:01:11.636,0.3341151056136173
2024-09-18 07:03:16.496,0.3352994521052016
2024-09-18 08:08:21.939,0.33343853147954367
2024-09-18 09:03:06.386,0.33200180067631285
2024-09-18 10:13:50.137,0.33004649733499913
2024-09-18 11:25:08.774,0.3315228721377134
2024-09-18 12:01:24.838,0.33077554112647606
2024-09-18 13:06:51.369,0.3320298320305758
2024-09-18 14:19:34.421,0.32968293268725396
2024-09-18 15:03:36.805,0.3297657695499414
2024-09-18 16:10:43.317,0.3271086231577671
2024-09-18 17:16:46.576,0.3289663717704316
2024-09-18 18:32:47.052,0.3354777573843493
2024-09-18 19:14:04.005,0.3363195948912463
2024-09-18 20:10:53.564,0.33341414813026926
2024-09-18 21:04:07.874,0.33577312843784346
2024-09-18 22:25:27.799,0.3371219458099886
