timestamp,price
2024-09-08 16:07:17.693,2252.0997681658564
2024-09-08 17:06:07.464,2255.098584123498
2024-09-08 18:13:45.762,2274.2846769591292
2024-09-08 19:16:00.224,2277.132975831414
2024-09-08 20:10:59.614,2272.1291975521717
2024-09-08 21:05:10.983,2277.071118419792
2024-09-08 22:07:27.804,2287.8730048411976
2024-09-08 23:11:49.452,2305.421744703606
2024-09-09 00:01:11.945,2298.0509279903317
2024-09-09 01:10:18.525,2320.71452795936
2024-09-09 02:13:53.626,2305.693848499467
2024-09-09 03:16:42.407,2302.7377788245276
2024-09-09 04:11:02.482,2306.3375959325317
2024-09-09 05:14:55.446,2292.2754204940697
2024-09-09 06:03:13.726,2288.2490248636827
2024-09-09 07:28:02.487,2304.3807901430614
2024-09-09 08:03:07.244,2313.9518122931554
2024-09-09 09:09:33.212,2330.3703237593672
2024-09-09 10:11:03.590,2314.151161357932
2024-09-09 11:10:00.981,2316.849703329051
2024-09-09 12:24:11.271,2310.791572951357
2024-09-09 13:03:35.480,2312.346060190003
2024-09-09 14:06:20.824,2321.4590396926737
2024-09-09 15:26:37.790,2279.440221397912
2024-09-09 16:09:05.221,2299.342844695076
2024-09-09 17:25:28.211,2341.3564342082905
2024-09-09 18:00:16.472,2342.7201923299053
2024-09-09 19:26:43.862,2338.511333287161
2024-09-09 20:23:31.889,2345.244850416858
2024-09-09 21:02:36.525,2342.722433023263
2024-09-09 22:06:59.374,2374.355150766969
2024-09-09 23:05:54.041,2355.432645047179
2024-09-10 00:22:41.009,2349.872558681836
2024-09-10 01:24:24.571,2345.183591627101
2024-09-10 02:19:58.248,2338.4340905417794
2024-09-10 03:04:40.723,2344.6224843543405
2024-09-10 04:14:06.516,2343.6251995010393
2024-09-10 05:21:26.015,2340.134948445949
2024-09-10 06:20:03.795,2345.0620218142476
2024-09-10 07:22:53.877,2347.662765817322
2024-09-10 08:11:31.546,2369.105591552966
2024-09-10 09:20:23.656,2347.3529969960514
2024-09-10 10:20:27.124,2341.980774898596
2024-09-10 11:07:10.465,2352.0778023342364
2024-09-10 12:19:40.016,2355.052424448333
2024-09-10 13:13:00.126,2338.9265300112174
2024-09-10 14:17:49.611,2323.076898659964
2024-09-10 15:31:20.806,2340.603440552214
2024-09-10 16:16:59.688,2327.1574676509554
2024-09-10 17:38:19.561,2356.422696259564
2024-09-10 18:25:02.413,2366.4192352760847
2024-09-10 19:15:19.101,2359.8042673231516
2024-09-10 20:27:50.371,2386.2401262883964
2024-09-10 21:13:58.589,2382.6383533966637
2024-09-10 22:38:45.535,2377.414809939119
2024-09-10 23:28:54.187,2396.416718599722
2024-09-11 00:36:03.285,2378.7940040985836
2024-09-11 01:19:05.073,2379.673435139671
2024-09-11 02:06:05.180,2353.812674375425
2024-09-11 03:31:55.671,2345.0287103472483
2024-09-11 04:13:57.662,2340.2587055041477
2024-09-11 05:14:35.320,2327.852387708324
2024-09-11 06:08:36.603,2324.9243650759663
2024-09-11 07:08:37.641,2333.7629702757595
2024-09-11 08:00:47.796,2341.587671700538
2024-09-11 09:22:26.081,2331.1108204554685
2024-09-11 10:23:04.465,2325.460887015273
2024-09-11 11:09:22.786,2321.4099471001396
2024-09-11 12:16:15.323,2330.2266485107734
2024-09-11 13:20:54.139,2339.1352147437433
2024-09-11 14:05:41.756,2283.583650402113
2024-09-11 15:26:36.953,2315.069972284579
2024-09-11 16:24:31.664,2338.0315835693123
2024-09-11 17:15:37.884,2361.324970099111
2024-09-11 18:19:16.859,2360.1394745882158
2024-09-11 19:26:22.074,2338.1735613666115
2024-09-11 20:18:24.132,2344.1816106463853
2024-09-11 21:26:53.680,2344.4339682048417
2024-09-11 22:07:41.390,2344.117912433076
2024-09-11 23:06:21.872,2341.207109715556
2024-09-12 00:23:25.508,2344.0915549214246
2024-09-12 01:03:17.346,2352.8836180760304
2024-09-12 02:02:18.567,2366.01339138535
2024-09-12 04:01:47.590,2370.0946831043125
2024-09-12 05:01:44.455,2365.351628010692
2024-09-12 06:08:47.113,2360.5699015596833
2024-09-12 07:01:23.287,2359.092164577446
2024-09-12 08:20:55.378,2360.7697198456094
2024-09-12 09:07:54.370,2356.2668383861096
2024-09-12 10:09:53.694,2352.952429623129
2024-09-12 11:01:59.989,2346.3530986905307
2024-09-12 12:08:37.721,2347.8930499409375
2024-09-12 13:09:59.372,2340.460219671632
2024-09-12 14:31:25.952,2357.1426717059226
2024-09-12 15:32:05.291,2322.7849148569308
